Date,Actual Price,Predicted Price
2019-09-24,28.637498855590824,30.439768
2019-09-25,29.475000381469727,30.456295
2019-09-26,29.190000534057614,30.392736
2019-09-27,28.9225025177002,30.281366
2019-09-30,30.210000991821293,30.144594
2019-10-01,30.364999771118168,30.027586
2019-10-02,28.9575023651123,29.968363
2019-10-03,29.42250251770019,29.955404
2019-10-04,30.96999931335449,29.97415
2019-10-07,30.98250007629394,30.041872
2019-10-08,30.3174991607666,30.171947
2019-10-09,30.975000381469723,30.351469
2019-10-10,31.73999977111816,30.569723
2019-10-11,33.270002365112305,30.826464
2019-10-14,33.184999465942376,31.141075
2019-10-15,33.047502517700195,31.520409
2019-10-16,32.80999946594238,31.94979
2019-10-17,33.03750038146973,32.395664
2019-10-18,33.32000160217285,32.825726
2019-10-21,34.34499931335449,33.218193
2019-10-22,34.2075023651123,33.57818
2019-10-23,35.01249885559082,33.908756
2019-10-24,35.11250114440918,34.223606
2019-10-25,35.86250114440918,34.53082
2019-10-28,36.48000144958496,34.842876
2019-10-29,35.03999900817871,35.17187
2019-10-30,35.03249931335449,35.490356
2019-10-31,36.4074993133545,35.76582
2019-11-01,38.1725025177002,36.003674
2019-11-04,38.59250068664551,36.23884
2019-11-05,38.50000190734863,36.5026
2019-11-06,38.52749824523926,36.807064
2019-11-07,39.07499885559083,37.147404
2019-11-08,39.25250434875488,37.514927
2019-11-11,39.76750373840331,37.896904
2019-11-12,39.70749855041504,38.283607
2019-11-13,40.33500099182129,38.662376
2019-11-14,39.87750434875488,39.02788
2019-11-15,40.65750312805176,39.36594
2019-11-18,40.992502212524414,39.676247
2019-11-19,40.79000282287598,39.963287
2019-11-20,40.01500129699707,40.225433
2019-11-21,39.720003128051765,40.44191
2019-11-22,39.66250038146973,40.589764
2019-11-25,40.809999465942376,40.657738
2019-11-26,40.29000282287597,40.67509
2019-11-27,41.17749977111816,40.661522
2019-11-29,41.03000068664551,40.649326
2019-12-02,40.25750160217285,40.658314
2019-12-03,39.08000373840333,40.679996
2019-12-04,39.65249824523926,40.674698
2019-12-05,40.61249732971192,40.628567
2019-12-06,41.89499855041503,40.565315
2019-12-09,40.9475040435791,40.526283
2019-12-10,41.33750343322754,40.528053
2019-12-11,41.90999794006348,40.578102
2019-12-12,42.08249855041504,40.67947
2019-12-13,43.0049991607666,40.827915
2019-12-16,44.182497024536126,41.02241
2019-12-17,44.32000160217285,41.267757
2019-12-18,44.15249824523926,41.559937
2019-12-19,44.22249794006347,41.883392
2019-12-20,44.07750129699707,42.21864
2019-12-23,45.21750068664552,42.54437
2019-12-24,45.28499794006348,42.856857
2019-12-26,46.69500160217285,43.153835
2019-12-27,46.66749763488769,43.447678
2019-12-30,47.09749794006348,43.74318
2019-12-31,47.629999160766594,44.042217
